,t1,t2,score
15446075,pd systems,bentley systems,0.4666666666666667
6632953,american,american bakers,0.4666666666666667
20334801,dynamic systems,ryder system,0.4666666666666667
13142234,health research,health partners,0.4666666666666667
8740722,forever resorts,vail resorts,0.4666666666666667
28635502,digital systems,caliber system,0.4666666666666667
30013397,asj it services,energy service,0.4666666666666667
32632234,fraser manufacturing,new united motor manufacturing,0.4666666666666667
2681865,semco energy,plymouth energy,0.4666666666666667
33152102,ryan consulting,ms consultants,0.4666666666666667
6632713,american,american energy,0.4666666666666667
19032917,costar services,energy service,0.4666666666666667
37929130,usf holding,covanta holding,0.4666666666666667
7769476,complete professional services,community financial services,0.4666666666666667
37557988,action manufacturing,general aviation manufacturers,0.4666666666666667
2634607,oscar renda contracting,associated general contractors,0.4666666666666667
23198445,db consulting,hm construction,0.4666666666666667
14499900,united builders,unite here,0.4666666666666667
5645103,change healthcare technologies,cordant technologies,0.4666666666666667
8880080,accent controls,green congress,0.4666666666666667
13623114,state oregon,stites harbison,0.4666666666666667
33581295,quality control,quality imaging,0.4666666666666667
15255278,vantage systems,caliber system,0.4666666666666667
3399629,coast professional,naadac addiction professionals,0.4666666666666667
35336156,united security,united rehab,0.4666666666666667
27324389,technical software services,mechanical contractors america,0.4666666666666667
31634939,draeger medical,salem media,0.4666666666666667
35336133,united security,united defense,0.4666666666666667
13818082,i l fleming,gannett fleming,0.4666666666666667
36670748,orion marine,atlantic marine,0.4666666666666667
6633200,american,american stores,0.4666666666666667
1114276,diversified collection service,american foreign service,0.4666666666666667
22328275,medical staffing network,medical society state new york,0.4666666666666667
25105161,lazarus energy,plymouth energy,0.4666666666666667
2682505,semco energy,cheniere energy,0.4666666666666667
1949656,national security technologies,infineon technologies,0.4666666666666667
13622483,state oregon,steptoe johnson,0.4666666666666667
12697660,blue glacier management,brookshire brothers management,0.4666666666666667
8091020,clark construction enterprises,babcock wilcox enterprises,0.4666666666666667
19378959,synergy america,ses americom,0.4666666666666667
15819790,manus medical,holston medical,0.4666666666666667
15997657,miracle systems,esystems,0.4666666666666667
14098445,enterprise technology services,syniverse technologies,0.4666666666666667
30637361,forward slope,forward america,0.4666666666666667
20147499,hydra engineering construction,reynolds construction,0.4666666666666667
4798723,freealliancecom,alliance,0.4666666666666667
8093303,clark construction enterprises,ltk consulting services,0.4666666666666667
18012188,donjon marine,atlantic marine,0.4666666666666667
10936915,magellan health,corizon health,0.4666666666666667
2032216,applied computing technologies,infineon technologies,0.4666666666666667
14099268,enterprise technology services,entergy services,0.4666666666666667
22312234,excel garment manufacturing,new united motor manufacturing,0.4666666666666667
22195129,cooper thomas,cooper congress,0.4666666666666667
32397756,technology and telecommunications consultants,iowa telecommunications services,0.4666666666666667
4933435,icp systems,bentley systems,0.4666666666666667
31767611,advanced resource technologies,alliance resource partners,0.4666666666666667
30416704,alutiiq pacific,georgiapacific,0.4666666666666667
12157668,vista technology services,cognizant technology solutions,0.4666666666666667
23339909,ishpi information technologies,cherryroad technologies,0.4666666666666667
15304367,threespot media,nexstar media,0.4666666666666667
2056887,rhode island quality partners,black diamond capital partners,0.4666666666666667
28380721,allen america,forward america,0.4666666666666667
31635006,draeger medical,eller media,0.4666666666666667
14791232,westar energy,integrys energy,0.4666666666666667
15192718,terran orbital,veritas capital,0.4666666666666667
21793361,viatech systems,ryder system,0.4666666666666667
27168197,united paradyne,united defense,0.4666666666666667
4796311,freealliancecom,reliance,0.4666666666666667
4799137,freealliancecom,alliance one,0.4666666666666667
20753392,onix networking,dish network,0.4666666666666667
36721631,compass systems,siebel systems,0.4666666666666667
19616205,birdon america,cumminsamerican,0.4666666666666667
26723984,national center states courts,national trailer manufacturers,0.4666666666666667
27242321,precise systems,ryder system,0.4666666666666667
32002107,niksoft systems,bentley systems,0.4666666666666667
36582401,memphis goodwill industries,teva pharmaceutical industries,0.4666666666666667
19546801,securamerica,forward america,0.4666666666666667
31952657,california sealift terminals,california acupuncture medical,0.4666666666666667
31011614,jamison professional services,medical professional liability,0.4666666666666667
19547640,securamerica,sindhi american,0.4666666666666667
2408943,tnt industrial contractors,associated general contractors,0.4666666666666667
23134624,genco infrastructure solutions,medco health solutions,0.4666666666666667
27168220,united paradyne,united rehab,0.4666666666666667
3016507,thermo electron,team emerson,0.4666666666666667
21793369,viatech systems,esystems,0.4666666666666667
1516417,spaceflight industries,teva pharmaceutical industries,0.4666666666666667
13896932,cognetic technologies,cognizant technology solutions,0.4666666666666667
14515899,im systems,bentley systems,0.4666666666666667
9519257,convergence technical services,provident financial services,0.4666666666666667
27242329,precise systems,esystems,0.4666666666666667
10698041,american president lines,american physician specialists,0.4666666666666667
32494701,m2 consulting,hm construction,0.4666666666666667
37671454,cps professional services,medical professional liability,0.4666666666666667
36658750,new editions,dean operations,0.4666666666666667
3846628,world wide technology holding,cognizant technology solutions,0.4666666666666667
36440175,angels general construction,associated general contractors,0.4666666666666667
14500875,united builders,united egg,0.4666666666666667
26430457,advanced american construction,american conservative,0.4666666666666667
5577858,technology service,technology research innovation,0.4666666666666667
26430464,advanced american construction,zachry construction,0.4666666666666667
19257828,agilent technologies,cognizant technology solutions,0.4666666666666667
6635436,american,american gaming,0.4666666666666667
24138073,progeny systems,esystems,0.4666666666666667
237125,oshkosh defense,united defense,0.4666666666666667
71989,network designs,larson design,0.4666666666666667
8818267,midamerica conversion services,american commercial lines,0.4666666666666667
6635256,american,sindhi american,0.4666666666666667
31926851,keystone 530 tt,keystone,0.4666666666666667
11343829,jts cm services,energy service,0.4666666666666667
6635142,american,american supply,0.4666666666666667
31266653,espire services,spirit airlines,0.4666666666666667
1921308,verendrye electric cooperative,western sugar cooperative,0.4666666666666667
21837401,planned systems,esystems,0.4666666666666667
21837393,planned systems,ryder system,0.4666666666666667
36649180,outdoor venture,our future,0.4666666666666667
24014533,covenant construction services,energy conversion devices,0.4666666666666667
2663207,j j contractors,chiropractors,0.4666666666666667
17181753,american technical services,american physician specialists,0.4666666666666667
2339717,h l contracting,gsp consulting,0.4666666666666667
31635109,draeger medical,sunrise medical,0.4666666666666667
13863978,e2 technologies,game technology,0.4666666666666667
6636033,american,american rental,0.4666666666666667
4150533,rlb contracting,gsp consulting,0.4666666666666667
28695102,american k9 detection services,american cotton shippers,0.4666666666666667
35640464,silver eagle manufacturing,national trailer manufacturers,0.4666666666666667
14099532,enterprise technology services,primex technologies,0.4666666666666667
31632782,draeger medical,holston medical,0.4666666666666667
34571266,hunton williams,upton all us,0.4666666666666667
23213627,global dynamics,global crossing,0.4666666666666667
3630599,master security,mastercard,0.4666666666666667
23901655,astor sanders,cantor congress,0.4666666666666667
30178949,mem contracting,gsp consulting,0.4666666666666667
20718907,w r systems,bentley systems,0.4666666666666667
14791024,westar energy,absolute energy,0.4666666666666667
36722103,compass systems,delex systems,0.4666666666666667
17938927,quality support,quality imaging,0.4666666666666667
2032312,applied computing technologies,sensient technologies,0.4666666666666667
6636341,american,american legacy,0.4666666666666667
25137007,professional project services,professional flight attendants,0.4666666666666667
22861900,comptech computer technologies,primex technologies,0.4666666666666667
31234532,omnitec solutions,cognizant technology solutions,0.4666666666666667
10938833,magellan health,athenahealth,0.4666666666666667
5566074,lakeshore engineering services,hartford financial services,0.4666666666666667
28384077,allen america,cumminsamerican,0.4666666666666667
10478350,federal working,federal signal,0.4666666666666667
11506460,cabras marine,atlantic marine,0.4666666666666667
26371515,acg systems,bentley systems,0.4666666666666667
32552507,mikros systems,bentley systems,0.4666666666666667
30150676,national electric coil,national an effective congress,0.4666666666666667
22389072,national capitol contracting,national chemical distributors,0.4666666666666667
33735163,healthcare resolution services,gentiva health services,0.4666666666666667
31434680,space exploration technologies,sensient technologies,0.4666666666666667
36215064,hostess brands,jim beam brands,0.4666666666666667
30500697,calibre systems,esystems,0.4666666666666667
27242990,precise systems,caliber system,0.4666666666666667
30500689,calibre systems,ryder system,0.4666666666666667
20361147,avox systems,bentley systems,0.4666666666666667
31434584,space exploration technologies,infineon technologies,0.4666666666666667
25777765,american contractors,mechanical contractors america,0.4666666666666667
124908,intelligent software solutions,citizens global solutions,0.4666666666666667
8252564,ssc deltha,ssm health care,0.4666666666666667
34398191,dunbar mechanical contractors,associated general contractors,0.4666666666666667
8880592,accent controls,walden congress,0.4666666666666667
32692560,national presto industries,national chemical distributors,0.4666666666666667
12380844,avid medical,nxstage medical,0.4666666666666667
12194385,syncadd systems,ryder system,0.4666666666666667
11037868,omv medical,nxstage medical,0.4666666666666667
25105520,lazarus energy,absolute energy,0.4666666666666667
4271837,acrow america,hillary america,0.4666666666666667
21143378,alliant sb cta,allianz america,0.4666666666666667
12195587,syncadd systems,mts systems,0.4666666666666667
30417971,alutiiq pacific,us telepacific,0.4666666666666667
21278023,chiquita brands,yum brands,0.4666666666666667
5644336,change healthcare technologies,penn united technologies,0.4666666666666667
37076761,red one construction,restore constitution coalition,0.4666666666666667
12524700,platypus marine,atlantic marine,0.4666666666666667
26896219,cerberus capital management lp,wellmed medical management,0.4666666666666667
9249745,sumaria systems,ryder system,0.4666666666666667
15820844,manus medical,nxstage medical,0.4666666666666667
18008420,new tech solutions,cognizant technology solutions,0.4666666666666667
30669785,bialek maryland,bradley arant,0.4666666666666667
16839418,marshall,marshall ilsley,0.4666666666666667
5644301,change healthcare technologies,syniverse technologies,0.4666666666666667
28686411,econometrica,second district,0.4666666666666667
4220562,cooperative housing foundation,frederick douglass foundation,0.4666666666666667
33995502,marlin alliance,cardinal bank,0.4666666666666667
16263338,globe trailer manufacturing,new united motor manufacturing,0.4666666666666667
18543494,cetacean marine,ssa marine,0.4666666666666667
11828317,strategic technology institute,universal technical institute,0.4666666666666667
17639652,solution technolgy systems,cognizant technology solutions,0.4666666666666667
13237315,sustainable modular management,nuclear management,0.4666666666666667
28468766,professional security,medical professional liability,0.4666666666666667
34038360,university research foundation,family research council,0.4666666666666667
1332374,asia foundation,autonation,0.4666666666666667
6637773,american,cumminsamerican,0.4666666666666667
9430203,oasis systems,bentley systems,0.4666666666666667
23727148,creative management technology,advancement psychology,0.4666666666666667
28381560,allen america,sindhi american,0.4666666666666667
24445115,6k systems,bentley systems,0.4666666666666667
9498989,gxm consulting,hm construction,0.4666666666666667
27247900,modutech marine,atlantic marine,0.4666666666666667
8094265,clark construction enterprises,nu skin enterprises,0.4666666666666667
6637596,american,american pilots,0.4666666666666667
11036982,omv medical,st jude medical,0.4666666666666667
2832233,multinational defense services,national defense,0.4666666666666667
28635404,digital systems,digital media,0.4666666666666667
37490092,zoll medical,nxstage medical,0.4666666666666667
6637416,american,american nurses,0.4666666666666667
21059995,price modern,prochoice voter,0.4666666666666667
20918017,depaul industries,teva pharmaceutical industries,0.4666666666666667
35999096,mtu america,sindhi american,0.4666666666666667
27684205,saw contracting,hm construction,0.4666666666666667
19835831,pyramid systems,delex systems,0.4666666666666667
12833893,next century,next generation,0.4666666666666667
18868897,business computer applications,hughes communications,0.4666666666666667
3089595,insight systems,bentley systems,0.4666666666666667
11509969,ouzinkie native,one nation,0.4666666666666667
17512338,applied insight,holland knight,0.4666666666666667
931576,ab staffing solutions,black knight lending solutions,0.4666666666666667
19418044,bluewater management,brookshire brothers management,0.4666666666666667
17287599,textainer equipment management,centre partners management,0.4666666666666667
26678951,husky energy,fuelcell energy,0.4666666666666667
7446244,garud technology services,cognizant technology solutions,0.4666666666666667
15819294,manus medical,westmed medical,0.4666666666666667
30499515,calibre systems,bentley systems,0.4666666666666667
15256031,vantage systems,siebel systems,0.4666666666666667
9222225,infotec systems,ryder system,0.4666666666666667
30728917,bardes services,energy service,0.4666666666666667
10477920,federal working,federalmogul,0.4666666666666667
2034764,applied computing technologies,primex technologies,0.4666666666666667
6357266,christus health,ohiohealth,0.4666666666666667
9222233,infotec systems,esystems,0.4666666666666667
21955539,gm johnson,steptoe johnson,0.4666666666666667
31766533,advanced resource technologies,cherryroad technologies,0.4666666666666667
13634474,keyw holding,covanta holding,0.4666666666666667
15520130,aviation security management,clinical laboratory management,0.4666666666666667
11829944,strategic technology institute,american petroleum institute,0.4666666666666667
33419494,will technology,ca technologies,0.4666666666666667
6634878,american,american dental,0.4666666666666667
12439697,alaka i consulting engineering,american science engineering,0.4666666666666667
11566153,garner services,guard reserve,0.4666666666666667
17504571,innovasystems,bentley systems,0.4666666666666667
13601965,hana industries,erisa industry,0.4666666666666667
6887355,argo systems,bentley systems,0.4666666666666667
31767238,advanced resource technologies,global relief technologies,0.4666666666666667
2034073,applied computing technologies,siemens water technologies,0.4666666666666667
8441975,travel concepts,travelers,0.4666666666666667
31061808,advanced concepts technologies,penn united technologies,0.4666666666666667
2278588,southern management,brookshire brothers management,0.4666666666666667
11568230,garner services,warner music,0.4666666666666667
7284825,amherst systems,esystems,0.4666666666666667
34882544,university utah,universal,0.4666666666666667
19375845,synergy america,gopac america,0.4666666666666667
19835359,pyramid systems,siebel systems,0.4666666666666667
22861061,comptech computer technologies,cherryroad technologies,0.4666666666666667
3631217,master security,walter energy,0.4666666666666667
28380904,allen america,restore america,0.4666666666666667
28557468,national credit services,national crop insurance agents,0.4666666666666667
23897770,c2 technologies,game technology,0.4666666666666667
5063190,western construction equipment,national truck equipment,0.4666666666666667
2033712,applied computing technologies,penn united technologies,0.4666666666666667
21531494,van ru credit,colorado credit,0.4666666666666667
6361886,christus health,unitedhealth,0.4666666666666667
37491365,zoll medical,sunrise medical,0.4666666666666667
28697833,american k9 detection services,american pistachio growers,0.4666666666666667
32314068,medical college wisconsin,american college nursemidwives,0.4666666666666667
31437585,space exploration technologies,john bean technologies,0.4666666666666667
23338296,ishpi information technologies,sensient technologies,0.4666666666666667
31633526,draeger medical,greek american,0.4666666666666667
24320415,bowhead science and technology,mechanical technology,0.4666666666666667
31764824,advanced resource technologies,infineon technologies,0.4666666666666667
18699289,alder foods,birds eye foods,0.4666666666666667
34310060,central copters,rentacenter,0.4666666666666667
1094963,data networks,bath iron works,0.4666666666666667
28693211,american k9 detection services,american commercial lines,0.4666666666666667
11361315,uec electronics,pike electric,0.4666666666666667
1951589,national security technologies,national unity caucus,0.4666666666666667
11361286,uec electronics,cyberonics,0.4666666666666667
37930608,usf holding,rust consulting,0.4666666666666667
6303931,par systems,bentley systems,0.4666666666666667
35996893,mtu america,hillary america,0.4666666666666667
37876746,foster fuels,master builders,0.4666666666666667
33997443,marlin alliance,alliance,0.4666666666666667
34251978,columbia,columbia energy,0.4666666666666667
22780141,arm consulting,hm construction,0.4666666666666667
7606101,communication technologies,communications workers america,0.4666666666666667
33153968,ryan consulting,ryan congress,0.4666666666666667
11335931,strategic enterprise solutions,free enterprise fund,0.4666666666666667
23136040,genco infrastructure solutions,psychiatric solutions,0.4666666666666667
21275124,chiquita brands,bloomin brands,0.4666666666666667
18546076,cetacean marine,atlantic marine,0.4666666666666667
2032458,applied computing technologies,westwind technologies,0.4666666666666667
2177113,vectrus systems,esystems,0.4666666666666667
12365679,federal contracts,associated general contractors,0.4666666666666667
19489903,professional contract services,professional flight attendants,0.4666666666666667
21735877,gkkworks construction services,energy conversion devices,0.4666666666666667
31436998,space exploration technologies,global relief technologies,0.4666666666666667
7861243,pensacola bay support services,air transport services,0.4666666666666667
36001613,mtu america,cumminsamerican,0.4666666666666667
19376360,synergy america,restore america,0.4666666666666667
6195449,rolling bay,hollings senate,0.4666666666666667
4275021,acrow america,fidelis america,0.4666666666666667
28633659,digital systems,bentley systems,0.4666666666666667
26678474,husky energy,columbia energy,0.4666666666666667
32333509,american petroleum tankers,american neurological surgeons,0.4666666666666667
6361630,christus health,border health,0.4666666666666667
29007590,vire consulting,ms consultants,0.4666666666666667
34858683,arma systems,bentley systems,0.4666666666666667
19642996,logistics management institute,investment institute,0.4666666666666667
2177105,vectrus systems,ryder system,0.4666666666666667
32535654,trex consulting,ms consultants,0.4666666666666667
17285817,textainer equipment management,specialty equipment market,0.4666666666666667
29198052,specialty vehicle solutions,cognizant technology solutions,0.4666666666666667
30641834,tsi holding,covanta holding,0.4666666666666667
32005175,niksoft systems,delex systems,0.4666666666666667
31437132,space exploration technologies,primex technologies,0.4666666666666667
25840843,satcom direct,second district,0.4666666666666667
15194277,terran orbital,triad hospitals,0.4666666666666667
32726034,american hydro,america forward,0.4666666666666667
19376118,synergy america,greek american,0.4666666666666667
18343917,md consulting,hm construction,0.4666666666666667
37488542,zoll medical,westmed medical,0.4666666666666667
33581130,quality control,handgun control,0.4666666666666667
12522118,platypus marine,ssa marine,0.4666666666666667
19376177,synergy america,forward america,0.4666666666666667
15254617,vantage systems,esystems,0.4666666666666667
5117379,lead builders,lehman brothers,0.4666666666666667
2833335,multinational defense services,washington dental service,0.4666666666666667
30135910,loui consulting,ms consultants,0.4666666666666667
21738847,gkkworks construction services,contract services,0.4666666666666667
9222894,infotec systems,caliber system,0.4666666666666667
8883157,accent controls,adler congress,0.4666666666666667
26344469,vencore services and solutions,american solutions,0.4666666666666667
20683124,catalyst professional services,att wireless services,0.4666666666666667
31437000,space exploration technologies,maxar technologies,0.4666666666666667
34522154,wc holding,covanta holding,0.4666666666666667
13707714,robinson paving,erickson living,0.4666666666666667
7144141,fn america,cumminsamerican,0.4666666666666667
8422050,pjt partners lp,onex partners,0.4666666666666667
27051366,tope technology,ca technologies,0.4666666666666667
21273215,chiquita brands,dunkin brands,0.4666666666666667
10765909,patlin services,energy service,0.4666666666666667
10329444,agate steel,chaparral steel,0.4666666666666667
19389677,umt consulting,hm construction,0.4666666666666667
11362216,uec electronics,cardtronics,0.4666666666666667
32292053,nimbis services,energy service,0.4666666666666667
15485844,eaton aerospace,stop arms race,0.4666666666666667
34439473,veteran corps america,envelope manufacturers america,0.4666666666666667
19374357,synergy america,obama america,0.4666666666666667
14497989,united builders,united defense,0.4666666666666667
31437975,space exploration technologies,radix technologies,0.4666666666666667
5059993,western construction equipment,restore constitution coalition,0.4666666666666667
5007120,veterans construction services,veterans foreign wars,0.4666666666666667
6739078,future research,future forum,0.4666666666666667
6879316,diversified reporting services,universal health services,0.4666666666666667
3039651,hennepin county,blue county,0.4666666666666667
28559056,national credit services,national chemical distributors,0.4666666666666667
26679945,husky energy,cheniere energy,0.4666666666666667
7327675,moca systems,bentley systems,0.4666666666666667
14010693,american chemical society,american neurological surgeons,0.4666666666666667
16478068,franconia real estate services,att wireless services,0.4666666666666667
5567185,lakeshore engineering services,key energy services,0.4666666666666667
26795387,airtronics,airtran airways,0.4666666666666667
28991419,mda us systems,bentley systems,0.4666666666666667
23397239,ateam solutions,team sununu,0.4666666666666667
8283583,fedcap rehabilitation services,stewart information services,0.4666666666666667
8742439,forever resorts,mgm resorts,0.4666666666666667
24016793,covenant construction services,provident financial services,0.4666666666666667
13587051,florida state,florida freedom,0.4666666666666667
26399035,spin systems,bentley systems,0.4666666666666667
13601591,hana industries,tire industry,0.4666666666666667
19374091,synergy america,arab american,0.4666666666666667
20259556,point blank solutions,cognizant technology solutions,0.4666666666666667
718553,celeris systems,esystems,0.4666666666666667
26435254,advanced american construction,granite construction,0.4666666666666667
13241229,sustainable modular management,receivables management,0.4666666666666667
8167268,altus technical solutions,cognizant technology solutions,0.4666666666666667
9500970,pgs holding,covanta holding,0.4666666666666667
15997649,miracle systems,ryder system,0.4666666666666667
34374558,pae professional services,medical professional liability,0.4666666666666667
3031975,h b contractors,chiropractors,0.4666666666666667
21838062,planned systems,caliber system,0.4666666666666667
19374245,synergy america,railamerica,0.4666666666666667
20877291,aqr capital management,pharmaceutical care management,0.4666666666666667
4152560,rlb contracting,rust consulting,0.4666666666666667
15799013,atlantic contracting material,mechanical contractors america,0.4666666666666667
34964141,federated it,integrated data,0.4666666666666667
27854829,c m contractors,hm construction,0.4666666666666667
16108399,tidewater contractors,associated general contractors,0.4666666666666667
28692724,american k9 detection services,american preventitive medical,0.4666666666666667
13709280,robinson paving,robins kaplan,0.4666666666666667
6362203,christus health,nexion health,0.4666666666666667
7802300,national facility services,national community pharmacists,0.4666666666666667
26727188,national center states courts,national an effective congress,0.4666666666666667
2034479,applied computing technologies,cordant technologies,0.4666666666666667
35339019,united security,united egg,0.4666666666666667
7283643,amherst systems,bentley systems,0.4666666666666667
9248571,sumaria systems,bentley systems,0.4666666666666667
5566967,lakeshore engineering services,ltk consulting services,0.4666666666666667
26432348,advanced american construction,rieth riley construction,0.4666666666666667
13834565,american purchasing services,american neurological surgeons,0.4666666666666667
24782669,windham professionals,naadac addiction professionals,0.4666666666666667
3031789,h b contractors,hm construction,0.4666666666666667
17982739,advanced management strategies,jjf management services,0.4666666666666667
12724939,l3 national security solutions,national auto auction,0.4666666666666667
28692601,american k9 detection services,american conservative,0.4666666666666667
10939908,magellan health,atrium health,0.4666666666666667
32689634,national presto industries,national surety bond producers,0.4666666666666667
36975957,harbor services,energy service,0.4666666666666667
31633520,draeger medical,renew america,0.4666666666666667
26679872,husky energy,integrys energy,0.4666666666666667
27089606,foresee results,mirage resorts,0.4666666666666667
31064089,advanced concepts technologies,minerals technologies,0.4666666666666667
18399943,hawaiian native,chugach native,0.4666666666666667
28696137,american k9 detection services,american pyrotechnics,0.4666666666666667
23341591,ishpi information technologies,radix technologies,0.4666666666666667
6739145,future research,guard reserve,0.4666666666666667
20678795,catalyst professional services,amtrust financial services,0.4666666666666667
31438361,space exploration technologies,minerals technologies,0.4666666666666667
7297334,global ordnance,globalsantafe,0.4666666666666667
3715290,joint research and development,marina district development,0.4666666666666667
5006687,veterans construction services,contract services,0.4666666666666667
6620799,sterling parent,teligent,0.4666666666666667
16478292,franconia real estate services,universal health services,0.4666666666666667
31768601,advanced resource technologies,minerals technologies,0.4666666666666667
24704977,genwest systems,ryder system,0.4666666666666667
19447162,diversified technical services,hartford financial services,0.4666666666666667
19374759,synergy america,xl america,0.4666666666666667
20336223,dynamic systems,siebel systems,0.4666666666666667
23657143,agile infrastructure services,michigan infrastructure transp,0.4666666666666667
11718533,sm construction,gsp consulting,0.4666666666666667
25180132,global technology resources,cognizant technology solutions,0.4666666666666667
33506781,prwt services,spirit airlines,0.4666666666666667
23792624,bowhead information technology,competitive technology,0.4666666666666667
37242727,pk management,portland cement,0.4666666666666667
24704985,genwest systems,esystems,0.4666666666666667
34571212,hunton williams,houston pilots,0.4666666666666667
31436847,space exploration technologies,cordant technologies,0.4666666666666667
8441271,travel concepts,rangel congress,0.4666666666666667
31436293,space exploration technologies,cherryroad technologies,0.4666666666666667
31436080,space exploration technologies,penn united technologies,0.4666666666666667
21322516,highaction,kucinich action,0.4666666666666667
35132839,bolton partners,foley lardner,0.4666666666666667
1952072,national security technologies,maxar technologies,0.4666666666666667
19448092,diversified technical services,american financial services,0.4666666666666667
23339696,ishpi information technologies,penn united technologies,0.4666666666666667
23340463,ishpi information technologies,cordant technologies,0.4666666666666667
36874889,si organization,irrigation,0.4666666666666667
15194753,terran orbital,american rental,0.4666666666666667
1952902,national security technologies,bally technologies,0.4666666666666667
31063313,advanced concepts technologies,john bean technologies,0.4666666666666667
12519791,corinthian contractors,associated general contractors,0.4666666666666667
13706327,robinson paving,vinson elkins,0.4666666666666667
14100761,enterprise technology services,minerals technologies,0.4666666666666667
6037951,kemroncmc remediation services,stewart information services,0.4666666666666667
26297054,ispa technology,us oncology,0.4666666666666667
31436045,space exploration technologies,syniverse technologies,0.4666666666666667
17286148,textainer equipment management,equity office management,0.4666666666666667
9251639,sumaria systems,delex systems,0.4666666666666667
36000077,mtu america,fidelis america,0.4666666666666667
31768932,advanced resource technologies,allegheny technologies,0.4666666666666667
14718029,homeland security construction,kokosing construction,0.4666666666666667
10913517,jcm consulting,hm construction,0.4666666666666667
11565225,garner services,carper senate,0.4666666666666667
13016045,kt consulting,hm construction,0.4666666666666667
24157326,direct steel,lone star steel,0.4666666666666667
3709028,reliant capital solutions,cognizant technology solutions,0.4666666666666667
17876498,clean harbors,ocean champions,0.4666666666666667
20146780,hydra engineering construction,rieth riley construction,0.4666666666666667
1948607,national security technologies,national society accountants,0.4666666666666667
14040106,sj technologies,game technology,0.4666666666666667
32970811,parata systems,bentley systems,0.4666666666666667
35338101,united security,united rentals,0.4666666666666667
6361006,christus health,friends earth,0.4666666666666667
1677805,cc contractors,hm construction,0.4666666666666667
14499957,united builders,united rentals,0.4666666666666667
34418363,arch systems,bentley systems,0.4666666666666667
19376594,synergy america,allianz america,0.4666666666666667
23353982,transportation research center,transportation communications,0.4666666666666667
2525354,duro bag manufacturing,new united motor manufacturing,0.4666666666666667
7140968,fn america,restore america,0.4666666666666667
15999046,miracle systems,mirage resorts,0.4666666666666667
3092663,insight systems,delex systems,0.4666666666666667
1948835,national security technologies,national court reporters,0.4666666666666667
7770436,complete professional services,collegiate funding services,0.4666666666666667
31062575,advanced concepts technologies,cordant technologies,0.4666666666666667
9389156,dignitas technologies,cognizant technology solutions,0.4666666666666667
11039141,omv medical,sunrise medical,0.4666666666666667
11829604,strategic technology institute,nuclear energy institute,0.4666666666666667
1922534,verendrye electric cooperative,dairylea cooperative,0.4666666666666667
21838595,planned systems,mts systems,0.4666666666666667
25816423,ctr management,portland cement,0.4666666666666667
36144853,health services,energy service,0.4666666666666667
25104137,lazarus energy,american energy,0.4666666666666667
35998257,mtu america,forward america,0.4666666666666667
32832426,county king,covanta holding,0.4666666666666667
23340748,ishpi information technologies,primex technologies,0.4666666666666667
20144973,hydra engineering construction,kokosing construction,0.4666666666666667
12441463,alaka i consulting engineering,ltk consulting services,0.4666666666666667
14941925,net esolutions,next generation,0.4666666666666667
35340446,united security,unitedhealth,0.4666666666666667
8440928,travel concepts,travelport,0.4666666666666667
24797371,dsg systems,bentley systems,0.4666666666666667
5645256,change healthcare technologies,maxar technologies,0.4666666666666667
17283555,textainer equipment management,healthcare billing management,0.4666666666666667
5645254,change healthcare technologies,global relief technologies,0.4666666666666667
14097333,enterprise technology services,hp enterprise services,0.4666666666666667
18901746,bcfs health and human services,health net federal services,0.4666666666666667
21277208,chiquita brands,jim beam brands,0.4666666666666667
5216685,aerometals,reynolds metals,0.4666666666666667
26964810,state hawaii,stites harbison,0.4666666666666667
8987573,bowhead support,beam suntory,0.4666666666666667
12196279,syncadd systems,delex systems,0.4666666666666667
25103783,lazarus energy,amaizing energy,0.4666666666666667
17420779,premier management,pharmaceutical care management,0.4666666666666667
32234975,brantley construction services,contract services,0.4666666666666667
15622632,resolve marine,restore america,0.4666666666666667
33400717,pease sons,pearce congress,0.4666666666666667
13979245,constellation,hm construction,0.4666666666666667
27738948,progressive financial services,collegiate funding services,0.4666666666666667
834204,willard marine,atlantic marine,0.4666666666666667
29590021,teleconsultants,gsp consulting,0.4666666666666667
23340186,ishpi information technologies,starkey hearing technologies,0.4666666666666667
16067576,l1 identity solutions,black knight lending solutions,0.4666666666666667
26366704,sage computing,rust consulting,0.4666666666666667
35335798,united security,united liquors,0.4666666666666667
1951117,national security technologies,syniverse technologies,0.4666666666666667
19031917,pk contractors,hm construction,0.4666666666666667
22718041,syntech systems,esystems,0.4666666666666667
28411315,tridea works,bath iron works,0.4666666666666667
8090922,clark construction enterprises,sammons enterprises,0.4666666666666667
13511338,m m manufacturing,new united motor manufacturing,0.4666666666666667
15436630,matrix research,harris beach,0.4666666666666667
20465518,bioreliance,latino alliance,0.4666666666666667
4546389,bishop services,energy service,0.4666666666666667
60325,bighorn airways,jetblue airways,0.4666666666666667
27680133,saw contracting,gsp consulting,0.4666666666666667
19447775,diversified technical services,pls financial services,0.4666666666666667
31063980,advanced concepts technologies,advancement psychology,0.4666666666666667
19493754,professional contract services,professional bail agents us,0.4666666666666667
34307272,central copters,helicopter,0.4666666666666667
12997811,insight pacific,us telepacific,0.4666666666666667
16474619,franconia real estate services,gentiva health services,0.4666666666666667
27601892,guident technologies,cognizant technology solutions,0.4666666666666667
9519759,convergence technical services,air medical services,0.4666666666666667
36719035,compass systems,bentley systems,0.4666666666666667
